zip_code,Id,Price,Living area,price-sqm
2850,10062293.58,373429.3103448276,132.35416666666666,2821.439775940772
2860,10218580.555555556,639000.0,181.66666666666666,3517.4311926605506
2861,10159249.6,300800.0,134.2,2241.4307004470943
2870,9888743.0,324000.0,127.9047619047619,2533.1347728965006
2880,9945321.666666666,440403.3125,144.65,3044.6132907016936
2890,9899121.5,360000.0,171.5,2099.125364431487
2900,10007907.43478261,564813.35,194.25,2907.6620334620334
2910,10264813.454545455,682333.3333333334,210.0,3249.2063492063494
2920,10241092.142857144,492600.0,167.71428571428572,2937.1379897785346
2930,10049348.5,615247.0,218.27027027027026,2818.7393511639425
2940,9802672.0,349390.0,151.36363636363637,2308.2822822822823
2960,10013985.57142857,368500.0,175.30769230769232,2102.018429135586
2970,9882167.714285715,992740.0,274.05,3622.477650063857
2980,10040968.42857143,900532.3529411765,213.42105263157896,4219.510408355697
2990,10291000.0,749000.0,450.0,1664.4444444444443
3000,9816011.788,423644.1768707483,102.73684210526316,4123.585737983718
3001,9914086.842105264,379062.5,92.72222222222223,4088.1515877771117
3012,9690105.909090908,404375.0,245.85714285714286,1644.755955839628
3018,10213845.166666666,503600.0,195.0,2582.5641025641025
3020,10129836.942028986,405421.56862745096,130.6969696969697,3101.996699444907
3040,9969984.533333333,493707.6923076923,180.93333333333334,2728.671843999773
3050,10280710.666666666,750000.0,289.0,2595.1557093425604
3051,10308704.0,595000.0,200.0,2975.0
3053,10154892.666666666,487500.0,110.66666666666667,4405.120481927711
3060,10174952.333333334,407100.0,177.5,2293.521126760563
3061,10005081.166666666,325000.0,117.66666666666667,2762.0396600566573
3070,10224275.611111112,581967.6,194.1764705882353,2997.106694940927
3071,10222398.0,449000.0,154.0,2915.5844155844156
3078,10237675.538461538,514575.0,243.16666666666666,2116.14119259767
3080,10097895.27586207,1053615.3846153845,254.82142857142858,4134.7205002425735
3090,10242129.413793104,601578.5714285715,224.24137931034483,2682.7277520265375
3110,10240204.692307692,453420.0,226.7391304347826,1999.7430488974114
3111,10138307.0,375000.0,249.0,1506.0240963855422
3118,10076796.25,,108.25,
3120,10113424.432432432,400500.1818181818,158.5,2526.8150272440494
3128,10260070.5,386615.0,124.0,3117.8629032258063
3130,9735456.628571428,522551.52173913043,172.93333333333334,3021.6934564714556
3140,10259911.615384616,620800.0,258.4642857142857,2401.879231725853
3150,10216815.379310345,455160.0,195.15,2332.359723289777
3190,10188912.8,620126.6666666666,229.16666666666666,2706.0072727272727
3191,9967372.0,224000.0,124.0,1806.4516129032259
3200,9754354.871428572,355072.26923076925,148.32203389830508,2393.927995042325
3201,10301115.0,280000.0,,
3202,10286674.666666666,302993.6666666667,130.0,2330.720512820513
3210,9900046.034482758,457585.95,230.52173913043478,1985.001291965296
3211,10267005.0,383000.0,185.33333333333334,2066.5467625899278
3212,8623259.0,,168.0,
3220,10003909.75,354429.14285714284,169.5,2091.0273914875684
3221,10287632.0,432500.0,214.0,2021.0280373831777
3270,9892717.942857143,327213.6153846154,136.88524590163934,2390.42281897743
3271,10016547.0,359545.45454545453,162.54545454545453,2211.9686800894856
3272,10223696.555555556,301285.71428571426,205.28571428571428,1467.6409185803757
3290,9709530.323809523,333212.44615384616,140.075,2378.8145361688107
3294,10051628.5,,192.0,
3300,9980875.823943662,307484.89090909093,145.65648854961833,2111.027761075987
3320,9914575.105263159,459426.0,204.75,2243.838827838828
3321,10288565.0,965000.0,1652.0,584.1404358353511
3350,10094159.620689655,297932.81481481483,161.4,1845.9282206618018
3360,10260589.545454545,384444.44444444444,171.1818181818182,2245.825219802915
3370,9981509.15,449796.53846153844,174.1,2583.5527769186588
3380,10029475.0,325428.5714285714,168.28571428571428,1933.786078098472
3381,9965055.0,677514.3703703703,220.58620689655172,3071.426722016686
3390,9737043.863636363,408559.26666666666,164.1904761904762,2488.325
3400,9879823.307692308,272996.3157894737,188.08695652173913,1451.4367228751491
3401,10279350.0,365000.0,152.0,2401.315789473684
3404,10294532.5,317500.0,172.0,1845.9302325581396
3440,10183369.45,274984.2105263158,150.88888888888889,1822.4284939152003
3450,10044457.181818182,351250.0,180.5,1945.9833795013851
3454,9623267.0,215000.0,145.5,1477.6632302405499
3460,9501237.333333334,398093.28571428574,174.0,2287.8924466338262
3461,10282103.0,199000.0,156.0,1275.6410256410256
3470,10131468.875,436666.6666666667,213.375,2046.4752977933997
3500,9709464.474226804,439225.1818181818,141.34831460674158,3107.3959603989015
3510,10295568.0,1450000.0,448.0,3236.6071428571427
3511,10048979.0,369933.3333333333,193.25,1914.2733937041828
3520,9211543.151515152,301596.9,142.41935483870967,2117.667927519819
3530,9460417.19047619,254850.13333333333,149.5,1704.683166109253
3540,9505466.0,349415.0,151.15384615384616,2311.6513994910943
3545,9861071.142857144,287775.0,102.57142857142857,2805.6058495821726
3550,9122140.363636363,508055.55555555556,194.45454545454547,2612.721417069243
3560,8960599.181818182,339747.5,126.0,2696.40873015873
3570,9759934.857142856,406670.0,162.07692307692307,2509.1172282866637
3580,9666107.119402984,327090.48780487804,145.75806451612902,2244.0644288926014
3581,9785839.0,299962.5,161.0,1863.1211180124224
3582,8612363.555555556,295018.8333333333,222.5,1325.9273408239699
3583,9260043.714285715,375593.25,276.4,1358.8757235890016
3590,10045291.555555556,385491.6666666667,207.55555555555554,1857.2938972162742
3600,9878004.479166666,343877.8,151.475,2270.1950816966496
3620,10109084.266666668,405452.07692307694,237.77777777777777,1705.17228612509
3621,10239079.5,589500.0,240.0,2456.25
3630,9664860.57142857,279611.46153846156,170.3,1641.875875152446
3640,9900270.6,414057.14285714284,236.66666666666666,1749.5372233400403
3650,9599918.142857144,321377.77777777775,161.15384615384616,1994.2296473084061
3660,10195263.666666666,459666.6666666667,223.5,2056.674123788218
3665,10221458.0,202000.0,130.75,1544.9330783938815
3670,10234832.0,309000.0,163.0,1895.7055214723925
3680,9671782.827586208,370074.4761904762,175.86363636363637,2104.32630555453
3690,9900134.333333334,579000.0,152.0,3809.2105263157896
3700,10045099.448275862,623452.0,212.3846153846154,2935.4856935892794
3720,9716197.375,361625.0,206.0,1755.4611650485438
3730,8809308.181818182,313000.0,144.27272727272728,2169.5022054190295
3740,9985427.777777778,348920.45454545453,182.57142857142858,1911.1448997012376
3770,10047452.2,422633.3333333333,215.125,1964.5942281619214
3790,8546324.5,210000.0,132.5,1584.9056603773586
3793,10147385.5,595000.0,290.0,2051.7241379310344
3800,9935454.118918918,361516.0598290598,148.96932515337423,2426.781885846996
3803,10182107.0,185000.0,77.0,2402.5974025974024
3830,10210774.0,386388.4285714286,144.0,2683.252976190476
3840,9653855.72,310261.2272727273,145.82608695652175,2127.611278256627
3850,10303888.0,295900.0,119.0,2486.5546218487393
3870,9860597.266666668,250608.75,134.92857142857142,1857.3438327157228
3890,10229384.111111112,301313.8888888889,155.28571428571428,1940.3838290912809
3891,10294776.5,944200.0,259.5,3638.535645472062
3910,10130066.0,585000.0,377.0,1551.7241379310344
3920,10130943.277777778,338372.5,123.92307692307692,2730.5043451272504
3930,10165199.333333334,496490.1666666667,249.5,1989.940547762191
3940,10270192.5,562000.0,200.5,2802.992518703242
3941,9996196.0,895000.0,400.0,2237.5
3945,10091915.57142857,330045.45454545453,150.85714285714286,2187.801308539945
3950,10131314.666666666,335449.6,195.0,1720.2543589743589
3960,9624459.375,453270.0,231.33333333333334,1959.380403458213
3970,9468346.153846154,368971.3333333333,190.95238095238096,1932.2688279301744
3980,10170015.75,295537.48,136.5,2165.1097435897436
3990,10032924.714285715,336907.14285714284,125.66666666666667,2680.958696475938
4000,9714618.0,275748.22222222225,126.5,2179.827843653931
4020,9727132.876623377,290638.4835164835,125.94160583941606,2307.724135954459
4030,8964678.333333334,270000.0,117.6,2295.918367346939
4031,9827646.6,355300.0,131.0,2712.2137404580153
4040,9374295.0,222411.8,161.5,1377.1628482972135
4041,9831317.461538462,263711.54545454547,103.0909090909091,2558.048500881834
4042,10259507.0,529738.0,190.0,2788.0947368421052
4050,9384879.888888888,269428.5714285714,113.83333333333333,2366.8688558878894
4051,10259771.0,145000.0,110.0,1318.1818181818182
4052,10135057.857142856,479479.75,191.85714285714286,2499.1498510796723
4053,10047481.0,250000.0,54.5,4587.155963302752
4100,9806310.261682242,229932.0375,121.8125,1887.589840944074
4101,9403560.5,,150.0,
4102,10197657.333333334,176333.33333333334,90.0,1959.2592592592594
4120,9786459.142857144,294960.0,110.83333333333333,2661.293233082707
4121,10103420.0,324000.0,196.5,1648.854961832061
4130,9982645.923076924,283166.6666666667,163.2,1735.089869281046
4140,8343826.888888889,360920.0,175.22222222222223,2059.7844007609383
4160,10089215.5,400000.0,145.0,2758.6206896551726
4170,9404609.0,172500.0,204.25,844.5532435740514
4180,10233581.0,95000.0,111.0,855.8558558558559
4190,9262349.0,,198.0,
4210,10284087.0,337750.0,185.0,1825.6756756756756
4218,9251664.0,,125.0,
4219,10006432.4,299750.0,188.6,1589.3425238600212
4250,10029445.0,288300.0,135.0,2135.5555555555557
4252,9504875.0,,194.0,
4257,9172603.5,786413.5,336.5,2337.038632986627
4260,9501790.6,322674.3333333333,150.4,2145.4410460992904
4280,9822652.57142857,302624.4285714286,147.28571428571428,2054.676042677013
4287,9740794.75,306666.6666666667,165.33333333333334,1854.8387096774193
4300,9394003.739130436,253900.0,122.65,2070.11822258459
4317,10210458.0,240000.0,87.0,2758.6206896551726
4340,10211962.333333334,639666.6666666666,213.0,3003.129890453834
4342,10216858.0,,200.0,
4350,8775889.2,187500.0,127.0,1476.3779527559054
4351,10246418.0,310000.0,110.0,2818.181818181818
4357,10258243.0,,105.0,
4360,9846754.142857144,288200.0,214.14285714285714,1345.8305537024683
4367,10085249.111111112,560377.1111111111,167.71428571428572,3341.2604580730645
4400,9868629.5,228132.5,136.65625,1669.3894351703636
4420,9761332.590909092,211497.375,207.95,1017.0587881702332
4430,9526519.652173912,272488.86666666664,123.55555555555556,2205.395503597122
4431,9347232.0,530000.0,147.66666666666666,3589.1647855530477
4432,9214167.0,213596.66666666666,99.4,2148.8598256203886
4450,9976889.416666666,314149.1818181818,128.25,2449.5062909799753
4460,9752319.0,225333.33333333334,129.2,1744.0660474716205
4470,10033333.625,320428.5714285714,153.375,2089.183839795087
4480,9977003.888888888,156700.0,141.75,1105.467372134039
4500,9188747.676470589,276200.7826086957,152.55223880597015,1810.5324757638793
4520,9237902.655172413,145000.0,141.54166666666666,1024.4333235207537
4530,10280868.0,375000.0,192.0,1953.125
4537,10060289.5,341920.5,161.75,2113.882534775889
4540,9958446.333333334,204528.5,199.95652173913044,1022.8648619265058
4550,10015007.5,319500.0,193.5,1651.1627906976744
4557,9401610.0,320000.0,218.0,1467.8899082568807
4560,9613300.0,220000.0,183.5,1198.9100817438691
4570,9633708.222222222,246066.66666666666,143.57142857142858,1713.8971807628523
4577,9353376.5,187000.0,196.16666666666666,953.2710280373832
4590,10309561.0,376600.0,180.0,2092.222222222222
4600,9905852.71875,281328.5714285714,107.13793103448276,2625.8540622557357
4602,10108335.0,,155.0,
4607,9338356.142857144,387625.0,200.42857142857142,1933.9807555238776
4608,9326505.0,242630.0,152.125,1594.93837304848
4610,9918603.666666666,200890.0,115.4,1740.8145580589253
4620,9717174.6,238738.25,101.58333333333333,2350.1714520098444
4621,9725173.142857144,340879.0,,
4624,9891277.25,246804.0,81.5,3028.269938650307
4630,9820471.5,271166.6666666667,134.3,2019.1114420451725
4650,9852280.125,450000.0,162.83333333333334,2763.5619242579323
4651,10205101.0,650000.0,680.0,955.8823529411765
4652,10257803.0,399000.0,165.0,2418.181818181818
4671,9161307.0,428050.0,174.4,2454.4151376146788
4680,10048534.88235294,340628.6153846154,176.1875,1933.3302043823505
4681,9526332.5,,105.0,
4682,8881035.2,208525.0,441.8,471.9895880488909
4683,9862267.5,,87.5,
4684,8335577.75,345000.0,194.85714285714286,1770.5278592375366
4690,9018278.153846154,319200.0,189.3846153846154,1685.4589764419172
4700,9606603.421052631,324330.95238095237,104.82352941176471,3094.06632462188
4701,7333228.0,,81.5,
4710,10073731.5,333000.0,170.0,1958.8235294117646
4720,9933774.333333334,297666.6666666667,200.0,1488.3333333333335
4721,10240468.0,279000.0,,
4730,10029004.0,345699.6666666667,119.33333333333333,2896.924581005587
4731,9954560.0,,140.0,
4761,10223523.0,295000.0,246.0,1199.1869918699188
4770,10253103.5,430000.0,260.5,1650.6717850287907
4790,9394862.0,850000.0,300.0,2833.3333333333335
4800,9750138.425925925,286917.68888888886,155.6888888888889,1842.891236083357
4801,9253233.666666666,390000.0,95.8,4070.98121085595
4802,9621472.777777778,337492.85714285716,131.11111111111111,2574.0980629539954
4820,9788835.888888888,188544.44444444444,138.375,1362.5614774666265
4821,10146026.0,299246.0,143.85714285714286,2080.1608738828204
4830,10192512.0,250000.0,153.0,1633.986928104575
4837,9811878.25,289000.0,96.0,3010.4166666666665
4840,9643163.0,307873.2,132.0,2332.3727272727274
4841,8595842.0,259000.0,120.0,2158.3333333333335
4845,8072012.333333333,380000.0,165.5,2296.07250755287
4850,9891489.0,447400.0,223.33333333333334,2003.283582089552
4860,9666601.0,245666.66666666666,166.6,1474.5898359343737
4870,9789577.444444444,322642.85714285716,199.375,1618.2713837886251
4877,10162235.333333334,626666.6666666666,275.0,2278.7878787878785
4880,10227435.0,825000.0,450.0,1833.3333333333333
4890,9399978.5,530444.4444444445,188.66666666666666,2811.5429917550064
4900,10050621.714285715,384500.0,179.38888888888889,2143.388045834624
4910,10156163.6,332600.0,154.75,2149.2730210016157
4920,9471130.461538462,542400.0,183.3846153846154,2957.718120805369
4950,8685923.0,,135.0,
4960,9992547.333333334,327291.54545454547,121.15384615384616,2701.454025974026
4970,9659458.181818182,356333.3333333333,350.625,1016.2804515745692
4980,9904390.888888888,348550.0,133.33333333333334,2614.125
4987,10108410.0,200000.0,,
4990,10259670.5,175000.0,368.0,475.54347826086956
5000,9972929.772413794,319276.2454545455,138.24285714285713,2309.531588490047
5001,9819199.67857143,345000.0,161.46428571428572,2136.695421366954
5002,10279056.714285715,313000.0,160.64285714285714,1948.421520675856
5004,10084093.454545455,290141.71428571426,98.0909090909091,2957.885873162981
5020,10030371.653846154,333969.2,167.4,1995.037037037037
5030,9924139.138888888,305575.18518518517,131.51724137931035,2323.461030511371
5031,10211624.6,471250.0,281.6666666666667,1673.0769230769229
5032,10266687.0,349000.0,293.0,1191.1262798634812
5060,10025682.267441861,249183.6891891892,146.55555555555554,1700.2677806692213
5070,10280728.0,249348.27586206896,179.17391304347825,1391.6550217975216
5081,10122660.0,190000.0,230.0,826.0869565217391
5100,10074467.076923076,310999.9743589744,126.76,2453.4551464103374
5101,10295635.0,352500.0,99.0,3560.6060606060605
5140,10145008.76923077,287200.0,137.58333333333334,2087.4621441550576
5150,10196055.692307692,308333.3333333333,187.0909090909091,1648.0401684483315
5170,9982615.75,344768.75,283.55,1215.9010756480338
5190,9993192.291666666,254804.85,141.05,1806.4859978730944
5300,10181048.603773585,263957.25,143.6326530612245,1837.7245311167947
5310,10170022.852941176,393661.63333333336,175.41935483870967,2244.11743900944
5330,9842244.4,286625.0,170.4,1682.0715962441313
5334,10290484.0,275000.0,220.0,1250.0
5340,10142833.4,342937.5,188.66666666666666,1817.689929328622
5350,9934540.307692308,373009.1111111111,176.53846153846155,2112.9056402808037
5351,10293277.5,337000.0,135.0,2496.296296296296
5354,10284007.0,199000.0,247.0,805.668016194332
5360,10296827.5,340500.0,200.0,1702.5
5370,10236067.23076923,250346.15384615384,190.5,1314.1530385624874
5374,10124634.0,,110.0,
5377,10196611.833333334,278700.0,168.66666666666666,1652.3715415019765
5380,10207315.2,426250.0,222.0,1920.045045045045
5500,10111748.304347826,228444.7,171.05263157894737,1335.5228615384615
